order_id,user_id,dish_name,toppings_selected,addons_selected,season,order_date,quantity,total_price,profit_margin
1737,1094.0,Bhel,[],"['Ice Cream', 'Cold Drink']",Christmas,2024-01-28,3,282,85.4
1738,1063.0,Bhel,['Tomato'],['Papad'],Winter,2024-06-02,1,126,33.34
1739,1012.0,Pani Puri,[],[],Summer,2023-05-04,3,240,60.11
1740,1058.0,Chole Bhature,"['Butter', 'Dahi', 'Tomato']","['Extra Cheese', 'Ice Cream']",Rainy,2023-01-25,3,648,189.98
1741,,Sev Puri,"['Coriander', 'Butter']","['Chutney', 'Cold Drink']",Rainy,2023-11-13,3,462,174.35
1742,1041.0,Idli Sambar,[],[],Diwali,2024-01-13,2,278,96.11
1743,,Pani Puri,['Anar Seeds'],[],Christmas,2023-01-26,4,248,75.46
1744,1027.0,Idli Sambar,"['Onion', 'Dahi']",['French Fries'],Holi,2023-04-24,1,165,49.21
1745,,Bhel,['Dahi'],[],Winter,2023-05-27,4,568,159.66
1746,1019.0,Vada Pav,"['Butter', 'Dahi']",[],Diwali,2023-05-25,2,290,74.68
1747,1034.0,Sev Puri,[],['Chutney'],Diwali,2023-08-08,5,385,79.56
1748,1072.0,Sev Puri,"['Onion', 'Tomato', 'Butter']","['Chutney', 'Ice Cream']",Holi,2024-05-12,2,348,94.82
1749,1005.0,Masala Dosa,['Dahi'],"['Ice Cream', 'French Fries']",Winter,2023-06-11,4,648,193.58
1750,1090.0,Idli Sambar,"['Tomato', 'Anar Seeds', 'Coriander']",[],Diwali,2024-03-01,5,795,294.18
1751,1079.0,Idli Sambar,['Coriander'],"['Cold Drink', 'Ice Cream']",Summer,2024-01-21,3,330,70.9
1752,1054.0,Vada Pav,[],"['Ice Cream', 'French Fries']",Summer,2023-12-26,1,152,58.98
1753,1024.0,Pav Bhaji,['Coriander'],[],Christmas,2023-11-24,1,134,37.37
1754,1005.0,Sev Puri,[],"['Ice Cream', 'Cold Drink']",Rainy,2023-12-01,1,184,37.38
1755,1066.0,Chole Bhature,['Cheese'],['Extra Cheese'],Christmas,2024-03-18,5,895,254.87
1756,1091.0,Pav Bhaji,[],[],Rainy,2023-04-28,1,94,21.93
1757,1010.0,Vada Pav,[],[],Diwali,2024-07-04,3,267,58.71
1758,,Idli Sambar,"['Onion', 'Coriander', 'Tomato']",['Ice Cream'],Winter,2024-05-21,2,220,75.79
1759,,Idli Sambar,['Tomato'],"['Chutney', 'Extra Cheese']",Winter,2024-08-12,5,670,224.12
1760,1041.0,Bhel,[],['Cold Drink'],Winter,2023-11-10,5,520,143.07
1761,1097.0,Pani Puri,"['Coriander', 'Dahi']",['French Fries'],Summer,2023-10-08,3,549,186.49
1762,,Pani Puri,['Tomato'],"['Chutney', 'Papad']",Holi,2023-05-27,3,474,161.57
1763,1096.0,Pani Puri,[],['Chutney'],Winter,2024-03-02,3,291,114.79
1764,1032.0,Bhel,['Anar Seeds'],[],Summer,2023-04-29,5,655,216.66
1765,1050.0,Chole Bhature,[],['French Fries'],Navratri,2024-06-07,1,154,32.0
1766,1028.0,Pani Puri,"['Cheese', 'Anar Seeds', 'Tomato']",['Ice Cream'],Holi,2023-12-02,2,200,66.0
1767,1018.0,Pav Bhaji,"['Tomato', 'Anar Seeds', 'Cheese']",[],Summer,2024-03-20,3,522,159.24
1768,1022.0,Masala Dosa,['Butter'],[],Rainy,2023-10-18,1,74,18.81
1769,1055.0,Masala Dosa,['Coriander'],"['Chutney', 'Papad']",Holi,2023-04-05,4,692,190.3
1770,1061.0,Pav Bhaji,"['Butter', 'Coriander', 'Dahi']",['Ice Cream'],Summer,2023-08-27,4,576,144.14
1771,1026.0,Chole Bhature,['Dahi'],"['Papad', 'Chutney']",Christmas,2024-07-22,1,188,40.66
1772,,Idli Sambar,"['Onion', 'Butter']","['French Fries', 'Cold Drink']",Summer,2023-12-14,3,549,124.29
1773,1050.0,Pav Bhaji,[],['Chutney'],Holi,2024-05-08,2,270,93.39
1774,1030.0,Bhel,"['Cheese', 'Anar Seeds']",['Chutney'],Winter,2024-06-24,3,405,93.09
1775,,Vada Pav,['Tomato'],"['Papad', 'Cold Drink']",Navratri,2023-08-27,2,394,103.38
1776,,Chole Bhature,['Anar Seeds'],[],Holi,2023-06-14,4,332,103.65
1777,1090.0,Pani Puri,[],['Ice Cream'],Navratri,2024-06-16,4,492,153.7
1778,1061.0,Bhel,[],['Extra Cheese'],Christmas,2023-09-28,2,308,73.34
1779,1048.0,Pav Bhaji,"['Coriander', 'Tomato', 'Onion']",['Papad'],Christmas,2023-05-18,5,635,224.36
1780,1051.0,Idli Sambar,"['Coriander', 'Onion', 'Tomato']","['Papad', 'Cold Drink']",Navratri,2023-03-05,3,585,147.72
1781,,Masala Dosa,"['Dahi', 'Anar Seeds', 'Onion']",[],Christmas,2024-07-18,1,94,31.71
1782,1001.0,Bhel,[],[],Winter,2023-07-07,1,85,32.36
1783,,Sev Puri,[],[],Christmas,2023-08-14,2,120,28.97
1784,1011.0,Masala Dosa,"['Tomato', 'Anar Seeds']",[],Summer,2023-05-27,2,200,70.3
1785,1042.0,Sev Puri,"['Coriander', 'Anar Seeds', 'Dahi']",[],Diwali,2023-06-19,3,279,60.74
1786,1091.0,Bhel,[],['French Fries'],Diwali,2023-10-26,4,472,149.66
1787,1010.0,Masala Dosa,[],[],Diwali,2024-05-12,3,372,113.47
1788,,Vada Pav,"['Butter', 'Dahi']",['Ice Cream'],Winter,2024-07-29,5,910,257.48
1789,1081.0,Pani Puri,"['Onion', 'Coriander', 'Anar Seeds']",[],Summer,2024-03-23,1,113,31.12
1790,1007.0,Masala Dosa,[],"['French Fries', 'Papad']",Navratri,2023-03-01,1,92,34.71
1791,1053.0,Chole Bhature,['Coriander'],[],Holi,2024-03-11,3,363,130.12
1792,1006.0,Vada Pav,"['Coriander', 'Tomato']","['Papad', 'Cold Drink']",Summer,2024-01-27,3,345,83.54
1793,1048.0,Vada Pav,"['Butter', 'Cheese', 'Dahi']",[],Diwali,2023-04-02,2,174,67.36
1794,1073.0,Chole Bhature,"['Dahi', 'Onion', 'Cheese']",[],Navratri,2023-06-12,5,875,208.56
1795,1058.0,Pani Puri,"['Butter', 'Anar Seeds', 'Onion']",['Chutney'],Rainy,2023-01-21,1,143,53.81
1796,1003.0,Vada Pav,"['Onion', 'Dahi']","['Ice Cream', 'French Fries']",Christmas,2024-06-30,1,186,72.5
1797,1005.0,Vada Pav,"['Onion', 'Butter']","['French Fries', 'Papad']",Christmas,2024-08-04,5,915,327.12
1798,1022.0,Pani Puri,[],['Chutney'],Diwali,2023-10-11,2,164,42.73
1799,,Chole Bhature,"['Cheese', 'Coriander', 'Onion']",['Extra Cheese'],Christmas,2023-06-18,4,560,164.62
1800,1002.0,Bhel,"['Butter', 'Coriander']",[],Navratri,2023-03-17,4,408,133.14
1801,1002.0,Sev Puri,[],['Papad'],Holi,2024-03-06,1,104,24.26
1802,1078.0,Masala Dosa,[],"['Extra Cheese', 'Papad']",Summer,2024-08-15,3,510,200.64
1803,1022.0,Vada Pav,['Tomato'],"['Ice Cream', 'Papad']",Winter,2023-05-15,1,198,61.26
1804,1020.0,Pav Bhaji,[],['Ice Cream'],Christmas,2023-05-26,4,464,147.31
1805,1014.0,Bhel,"['Dahi', 'Onion']","['Ice Cream', 'French Fries']",Diwali,2024-01-27,3,459,107.87
1806,1077.0,Pav Bhaji,[],"['Extra Cheese', 'French Fries']",Christmas,2023-10-16,2,278,78.41
1807,1055.0,Bhel,"['Butter', 'Tomato']",[],Rainy,2024-07-10,1,168,62.42
1808,1073.0,Idli Sambar,"['Coriander', 'Tomato']",[],Holi,2023-10-18,4,360,133.21
1809,1054.0,Pani Puri,"['Coriander', 'Butter']","['Extra Cheese', 'Chutney']",Holi,2023-07-30,5,1005,381.64
1810,1015.0,Idli Sambar,[],['Papad'],Diwali,2023-10-07,2,238,93.32
1811,,Idli Sambar,"['Dahi', 'Coriander', 'Anar Seeds']",['Extra Cheese'],Christmas,2023-09-20,4,428,133.91
1812,,Pav Bhaji,['Tomato'],['Extra Cheese'],Winter,2023-10-14,2,192,46.93
1813,1084.0,Idli Sambar,[],[],Rainy,2023-11-21,3,171,54.08
1814,1098.0,Chole Bhature,[],[],Navratri,2023-04-12,1,120,25.86
1815,1090.0,Masala Dosa,[],"['Ice Cream', 'French Fries']",Navratri,2024-03-29,4,492,177.81
1816,1020.0,Bhel,"['Onion', 'Coriander', 'Cheese']",[],Holi,2024-02-04,1,100,28.33
1817,,Sev Puri,"['Dahi', 'Tomato', 'Butter']","['Extra Cheese', 'Cold Drink']",Rainy,2024-05-16,5,860,311.87
1818,1043.0,Vada Pav,['Dahi'],['Cold Drink'],Holi,2024-03-13,4,476,106.09
1819,1042.0,Bhel,['Anar Seeds'],"['Chutney', 'Papad']",Winter,2023-01-05,4,488,151.18
1820,,Idli Sambar,[],[],Summer,2024-05-08,3,336,87.05
1821,1075.0,Vada Pav,['Onion'],[],Navratri,2023-04-23,5,665,245.64
1822,,Vada Pav,[],"['Papad', 'French Fries']",Christmas,2023-07-01,1,109,41.14
1823,1020.0,Idli Sambar,"['Onion', 'Butter']",[],Christmas,2023-02-28,4,636,232.09
1824,1082.0,Sev Puri,['Tomato'],[],Holi,2023-07-15,2,162,38.72
1825,1017.0,Pani Puri,"['Tomato', 'Anar Seeds']",['Ice Cream'],Diwali,2023-09-08,2,344,116.58
1826,1061.0,Vada Pav,[],['Chutney'],Christmas,2023-05-11,2,196,76.14
1827,1021.0,Chole Bhature,"['Coriander', 'Tomato', 'Dahi']",[],Holi,2023-08-14,4,628,205.79
1828,1086.0,Pav Bhaji,['Butter'],"['Extra Cheese', 'French Fries']",Christmas,2024-02-05,1,124,41.32
1829,1024.0,Bhel,['Coriander'],"['Ice Cream', 'French Fries']",Navratri,2023-07-06,5,630,232.1
1830,1086.0,Idli Sambar,"['Tomato', 'Coriander']",['Chutney'],Summer,2023-08-22,2,368,138.5
1831,1080.0,Idli Sambar,['Onion'],"['Cold Drink', 'Papad']",Christmas,2023-12-26,5,795,277.77
1832,1026.0,Pav Bhaji,[],[],Diwali,2024-08-07,4,320,122.85
1833,,Pani Puri,[],"['Ice Cream', 'French Fries']",Christmas,2024-08-17,5,575,217.43
1834,1008.0,Sev Puri,[],"['Cold Drink', 'Chutney']",Holi,2024-08-19,2,224,69.38
1835,1063.0,Pav Bhaji,"['Anar Seeds', 'Coriander']","['Chutney', 'Papad']",Summer,2024-04-07,4,712,278.25
1836,1002.0,Pav Bhaji,[],[],Holi,2023-10-19,1,119,43.42
1837,1051.0,Idli Sambar,"['Butter', 'Onion']",['Ice Cream'],Diwali,2023-06-14,5,710,151.87
1838,1072.0,Pav Bhaji,"['Cheese', 'Butter', 'Anar Seeds']","['Chutney', 'Cold Drink']",Rainy,2023-04-12,1,213,66.31
1839,1020.0,Idli Sambar,"['Anar Seeds', 'Coriander', 'Dahi']","['Cold Drink', 'Chutney']",Diwali,2024-03-16,4,512,171.47
1840,1085.0,Idli Sambar,"['Anar Seeds', 'Dahi', 'Coriander']",[],Holi,2023-01-04,1,142,38.26
1841,1080.0,Chole Bhature,"['Cheese', 'Onion']",[],Navratri,2023-02-18,3,441,132.74
1842,1027.0,Sev Puri,"['Dahi', 'Coriander']",['Ice Cream'],Navratri,2023-01-03,2,342,93.0
1843,,Vada Pav,"['Cheese', 'Coriander', 'Tomato']",[],Diwali,2023-12-07,3,447,160.41
1844,1034.0,Bhel,"['Cheese', 'Anar Seeds']",['Cold Drink'],Diwali,2023-11-25,5,920,243.93
1845,1006.0,Pav Bhaji,['Coriander'],[],Diwali,2023-07-16,1,118,42.78
1846,1073.0,Pav Bhaji,[],"['Ice Cream', 'Extra Cheese']",Winter,2023-03-28,2,284,95.62
1847,1002.0,Masala Dosa,"['Tomato', 'Cheese']","['Ice Cream', 'Papad']",Diwali,2023-10-11,5,1015,334.77
1848,1088.0,Bhel,[],[],Christmas,2023-11-10,5,535,206.42
1849,,Pani Puri,"['Anar Seeds', 'Cheese']","['Papad', 'Cold Drink']",Winter,2023-08-26,5,990,380.06
1850,1091.0,Idli Sambar,"['Cheese', 'Butter']","['Chutney', 'Ice Cream']",Summer,2024-02-27,4,544,173.93
1851,1005.0,Chole Bhature,"['Tomato', 'Anar Seeds', 'Coriander']",[],Summer,2023-09-18,5,625,135.84
1852,1047.0,Idli Sambar,"['Onion', 'Dahi', 'Tomato']","['Chutney', 'Extra Cheese']",Diwali,2024-03-30,2,368,106.61
1853,1002.0,Sev Puri,['Onion'],['Papad'],Diwali,2024-04-23,4,588,178.06
1854,1059.0,Chole Bhature,"['Cheese', 'Tomato', 'Anar Seeds']","['Extra Cheese', 'Chutney']",Rainy,2023-05-14,2,422,120.01
1855,,Pani Puri,['Cheese'],[],Rainy,2023-04-12,4,488,191.77
1856,1052.0,Pav Bhaji,[],['Papad'],Diwali,2023-02-10,3,387,85.12
1857,1046.0,Pani Puri,['Butter'],"['Papad', 'French Fries']",Holi,2023-04-27,1,120,44.48
1858,1007.0,Sev Puri,[],[],Summer,2023-03-11,2,198,49.94
1859,,Sev Puri,"['Onion', 'Anar Seeds', 'Tomato']",[],Summer,2023-09-24,1,144,41.71
1860,1053.0,Pani Puri,['Cheese'],[],Diwali,2023-10-13,4,428,151.17
1861,1003.0,Masala Dosa,[],['Cold Drink'],Christmas,2023-07-27,2,232,88.43
1862,1060.0,Masala Dosa,"['Dahi', 'Butter', 'Tomato']",['French Fries'],Rainy,2024-05-14,5,975,381.33
1863,1038.0,Masala Dosa,['Coriander'],"['Cold Drink', 'Ice Cream']",Winter,2023-04-14,4,632,207.17
1864,1061.0,Masala Dosa,"['Butter', 'Tomato', 'Anar Seeds']",['French Fries'],Holi,2023-11-23,4,520,150.29
1865,1050.0,Pani Puri,['Butter'],['French Fries'],Rainy,2024-06-17,5,620,229.48
1866,1049.0,Idli Sambar,"['Butter', 'Coriander']",[],Winter,2023-12-26,3,489,112.25
1867,1005.0,Masala Dosa,['Anar Seeds'],"['Cold Drink', 'French Fries']",Navratri,2023-03-10,2,290,113.31
1868,1055.0,Idli Sambar,"['Butter', 'Onion']","['Extra Cheese', 'Papad']",Winter,2023-07-22,2,348,126.19
1869,1077.0,Bhel,[],['Cold Drink'],Winter,2024-06-28,2,190,42.17
1870,1035.0,Sev Puri,[],[],Navratri,2024-03-30,3,366,85.66
1871,1063.0,Sev Puri,['Onion'],"['French Fries', 'Ice Cream']",Winter,2023-04-04,3,516,119.33
1872,1087.0,Sev Puri,"['Dahi', 'Tomato', 'Coriander']","['French Fries', 'Extra Cheese']",Summer,2024-06-01,4,520,136.79
1873,,Pav Bhaji,[],['Papad'],Navratri,2024-03-06,2,194,43.2
1874,,Vada Pav,[],['Cold Drink'],Christmas,2023-05-13,1,71,17.63
1875,1004.0,Idli Sambar,[],['Cold Drink'],Rainy,2023-12-02,4,356,73.04
1876,1094.0,Bhel,[],[],Summer,2023-11-08,3,342,109.9
1877,1052.0,Sev Puri,['Tomato'],"['French Fries', 'Cold Drink']",Christmas,2024-01-07,5,645,239.62
1878,1099.0,Pani Puri,[],"['Papad', 'Extra Cheese']",Holi,2024-08-12,1,94,33.75
1879,1021.0,Chole Bhature,['Onion'],"['Ice Cream', 'Chutney']",Winter,2023-04-21,4,724,247.98
1880,1016.0,Masala Dosa,"['Dahi', 'Onion']",[],Winter,2023-01-08,1,117,36.14
1881,1046.0,Bhel,"['Coriander', 'Dahi', 'Cheese']",[],Navratri,2024-01-14,2,260,66.15
1882,,Chole Bhature,[],"['Papad', 'Ice Cream']",Rainy,2023-03-21,5,585,213.13
1883,1081.0,Sev Puri,['Dahi'],['Cold Drink'],Diwali,2024-06-11,3,468,139.15
1884,1008.0,Chole Bhature,['Coriander'],['Chutney'],Rainy,2023-01-29,2,344,113.55
1885,1094.0,Pani Puri,"['Onion', 'Dahi']",[],Summer,2024-02-01,5,500,164.04
1886,1071.0,Masala Dosa,"['Onion', 'Coriander']",['Cold Drink'],Holi,2024-01-31,4,424,168.61
1887,1048.0,Chole Bhature,"['Butter', 'Dahi']",[],Winter,2024-08-19,1,107,26.01
1888,1069.0,Idli Sambar,[],['Papad'],Navratri,2023-02-18,4,300,118.86
1889,1092.0,Sev Puri,"['Onion', 'Dahi', 'Tomato']",[],Winter,2024-02-11,1,91,30.34
1890,,Masala Dosa,['Anar Seeds'],"['Chutney', 'Cold Drink']",Christmas,2023-02-11,2,388,129.5
1891,1020.0,Sev Puri,"['Butter', 'Cheese']",['Extra Cheese'],Holi,2024-07-24,2,242,81.26
1892,1022.0,Bhel,"['Tomato', 'Cheese']","['Chutney', 'French Fries']",Navratri,2023-10-26,1,164,53.78
1893,1077.0,Sev Puri,"['Tomato', 'Onion']",['Papad'],Navratri,2023-03-07,2,338,73.47
1894,,Bhel,[],"['Cold Drink', 'Papad']",Christmas,2023-04-21,4,436,128.04
1895,1089.0,Idli Sambar,[],[],Summer,2023-12-19,2,290,87.1
1896,1016.0,Chole Bhature,[],['Cold Drink'],Christmas,2024-03-07,3,231,64.16
1897,,Chole Bhature,[],[],Christmas,2024-04-01,4,252,98.22
1898,1031.0,Pav Bhaji,['Onion'],"['French Fries', 'Cold Drink']",Diwali,2024-04-23,4,532,135.08
1899,1074.0,Sev Puri,"['Anar Seeds', 'Dahi', 'Butter']","['Chutney', 'Papad']",Winter,2024-05-14,2,334,111.02
1900,1077.0,Bhel,"['Cheese', 'Tomato']",[],Summer,2023-05-10,1,156,42.61
1901,1035.0,Pani Puri,[],"['Papad', 'Cold Drink']",Christmas,2023-09-12,1,146,32.78
1902,1021.0,Chole Bhature,[],"['Ice Cream', 'Extra Cheese']",Navratri,2024-02-05,5,765,221.88
1903,1048.0,Bhel,"['Dahi', 'Butter']",[],Navratri,2024-03-12,2,152,48.4
1904,1006.0,Pav Bhaji,"['Tomato', 'Dahi']",[],Holi,2024-02-18,4,616,142.14
1905,1035.0,Vada Pav,"['Butter', 'Dahi', 'Coriander']",[],Navratri,2023-11-14,3,438,102.24
1906,1068.0,Sev Puri,"['Onion', 'Cheese', 'Anar Seeds']",[],Christmas,2024-01-12,1,152,48.06
1907,,Sev Puri,[],"['Ice Cream', 'French Fries']",Summer,2023-12-13,5,470,124.84
1908,1075.0,Pav Bhaji,"['Dahi', 'Butter', 'Anar Seeds']",['Extra Cheese'],Holi,2023-05-09,2,356,128.01
1909,1031.0,Masala Dosa,"['Coriander', 'Onion']",['Cold Drink'],Summer,2023-09-02,5,860,328.98
1910,1030.0,Sev Puri,"['Tomato', 'Coriander']","['Ice Cream', 'French Fries']",Diwali,2023-01-28,3,516,141.18
1911,1069.0,Sev Puri,['Cheese'],[],Rainy,2024-03-11,1,64,23.2
1912,1007.0,Pani Puri,"['Coriander', 'Cheese', 'Onion']",['Ice Cream'],Diwali,2023-05-09,3,300,88.7
1913,1044.0,Pav Bhaji,"['Cheese', 'Tomato']",[],Christmas,2024-05-19,4,660,183.18
1914,1078.0,Masala Dosa,[],"['French Fries', 'Papad']",Winter,2023-07-18,1,114,45.38
1915,1017.0,Bhel,['Cheese'],[],Rainy,2024-05-09,4,456,119.93
1916,1035.0,Sev Puri,"['Coriander', 'Onion']",[],Holi,2024-03-03,5,690,205.81
1917,1011.0,Vada Pav,"['Cheese', 'Onion']",[],Christmas,2024-04-09,3,378,149.77
1918,,Idli Sambar,"['Anar Seeds', 'Dahi', 'Onion']",[],Rainy,2024-06-18,4,428,139.61
1919,,Pani Puri,[],"['Ice Cream', 'Extra Cheese']",Holi,2023-02-18,5,845,274.02
1920,1017.0,Sev Puri,['Tomato'],"['Chutney', 'Extra Cheese']",Diwali,2023-10-03,1,120,34.53
1921,,Sev Puri,"['Tomato', 'Coriander']",['French Fries'],Diwali,2023-01-05,5,665,227.93
1922,1038.0,Bhel,"['Anar Seeds', 'Cheese']","['French Fries', 'Cold Drink']",Rainy,2023-12-01,3,603,237.63
1923,1019.0,Pav Bhaji,[],['Ice Cream'],Navratri,2024-05-05,5,415,161.1
1924,1064.0,Vada Pav,['Dahi'],[],Rainy,2024-07-12,2,258,81.4
1925,,Vada Pav,"['Dahi', 'Anar Seeds']","['Ice Cream', 'French Fries']",Rainy,2024-07-17,1,117,34.21
1926,1084.0,Bhel,"['Butter', 'Onion']","['Ice Cream', 'Cold Drink']",Holi,2024-02-06,4,484,154.94
1927,1016.0,Masala Dosa,[],[],Christmas,2023-09-04,1,120,44.14
1928,1073.0,Bhel,"['Tomato', 'Onion', 'Dahi']",[],Holi,2023-05-29,3,468,158.13
1929,1000.0,Chole Bhature,"['Onion', 'Cheese']",['French Fries'],Rainy,2023-06-03,5,670,163.37
1930,1001.0,Pani Puri,[],"['Extra Cheese', 'Ice Cream']",Diwali,2024-01-01,4,428,132.71
1931,1013.0,Pani Puri,['Cheese'],"['Extra Cheese', 'French Fries']",Christmas,2023-06-13,4,716,252.56
1932,,Bhel,['Tomato'],"['French Fries', 'Chutney']",Holi,2023-04-02,1,190,44.86
1933,1079.0,Bhel,"['Butter', 'Dahi']","['Cold Drink', 'Chutney']",Rainy,2024-06-20,1,112,42.84
1934,,Chole Bhature,"['Butter', 'Dahi', 'Anar Seeds']","['Papad', 'French Fries']",Summer,2024-04-19,5,610,239.76
1935,1066.0,Chole Bhature,"['Tomato', 'Cheese', 'Coriander']","['Extra Cheese', 'Chutney']",Summer,2024-02-15,3,498,108.45
1936,1004.0,Vada Pav,[],['Extra Cheese'],Holi,2024-08-20,1,111,22.52
1937,1022.0,Masala Dosa,"['Onion', 'Anar Seeds', 'Butter']",[],Winter,2024-02-15,2,256,101.56
1938,1048.0,Idli Sambar,"['Anar Seeds', 'Dahi']",[],Christmas,2023-05-29,3,336,130.71
1939,1057.0,Vada Pav,[],[],Diwali,2023-05-19,4,520,160.95
1940,1074.0,Pav Bhaji,['Coriander'],[],Rainy,2023-03-23,5,545,170.32
1941,1027.0,Vada Pav,"['Tomato', 'Anar Seeds']","['Ice Cream', 'Cold Drink']",Navratri,2023-03-19,3,552,191.99
1942,1015.0,Sev Puri,['Cheese'],['Cold Drink'],Holi,2023-09-04,1,129,30.76
1943,,Pani Puri,"['Onion', 'Anar Seeds', 'Dahi']",['French Fries'],Christmas,2023-08-03,3,537,150.7
1944,1003.0,Idli Sambar,"['Coriander', 'Butter', 'Anar Seeds']",['Ice Cream'],Holi,2024-06-03,3,462,110.73
1945,1043.0,Vada Pav,['Anar Seeds'],[],Christmas,2023-01-01,1,138,29.43
1946,1082.0,Idli Sambar,"['Dahi', 'Tomato']",['Chutney'],Christmas,2024-05-26,2,242,60.72
1947,,Pav Bhaji,['Butter'],"['Ice Cream', 'Extra Cheese']",Diwali,2024-05-16,1,124,27.25
1948,1069.0,Pav Bhaji,"['Tomato', 'Anar Seeds']",[],Holi,2024-05-16,3,393,83.77
1949,1045.0,Sev Puri,"['Onion', 'Anar Seeds', 'Tomato']",['Cold Drink'],Winter,2023-04-21,4,756,260.09
1950,1057.0,Pav Bhaji,['Coriander'],[],Winter,2024-04-11,2,176,48.72
1951,1079.0,Pav Bhaji,"['Onion', 'Coriander', 'Butter']",['Cold Drink'],Winter,2023-12-26,4,732,232.44
1952,,Sev Puri,"['Dahi', 'Tomato', 'Anar Seeds']","['Chutney', 'Ice Cream']",Navratri,2023-12-17,3,513,102.61
1953,,Masala Dosa,"['Butter', 'Onion', 'Dahi']",[],Summer,2023-11-25,4,352,113.72
1954,1008.0,Masala Dosa,[],[],Diwali,2023-09-13,4,292,85.35
1955,1030.0,Pav Bhaji,"['Cheese', 'Dahi']",['Papad'],Summer,2023-06-05,1,153,31.94
1956,1000.0,Sev Puri,"['Tomato', 'Coriander']",['French Fries'],Rainy,2023-08-22,4,664,207.89
1957,1017.0,Masala Dosa,"['Tomato', 'Coriander']",['Cold Drink'],Winter,2023-11-04,3,474,172.03
1958,1006.0,Idli Sambar,"['Cheese', 'Onion']","['Papad', 'Ice Cream']",Rainy,2024-06-13,2,252,73.0
1959,,Sev Puri,[],['Cold Drink'],Holi,2023-07-01,3,369,132.01
1960,,Sev Puri,"['Cheese', 'Onion', 'Butter']",['Papad'],Summer,2024-02-13,5,630,226.22
1961,1044.0,Pav Bhaji,[],[],Navratri,2023-03-01,2,212,66.05
1962,,Sev Puri,[],[],Summer,2023-03-06,3,273,68.48
1963,1001.0,Chole Bhature,['Onion'],[],Holi,2023-08-23,5,780,286.99
1964,,Sev Puri,['Butter'],[],Navratri,2023-08-04,5,640,129.26
1965,,Masala Dosa,[],['Chutney'],Christmas,2023-02-10,2,170,50.16
1966,1074.0,Pav Bhaji,['Anar Seeds'],['French Fries'],Diwali,2024-04-24,5,530,106.83
1967,1078.0,Bhel,"['Tomato', 'Onion', 'Butter']","['Extra Cheese', 'Chutney']",Navratri,2023-11-12,5,935,318.06
1968,1090.0,Pav Bhaji,"['Coriander', 'Dahi', 'Butter']",['Ice Cream'],Holi,2024-05-04,1,149,32.12
1969,,Bhel,[],"['Cold Drink', 'Ice Cream']",Summer,2024-02-03,2,326,100.51
1970,1096.0,Pani Puri,[],[],Christmas,2024-03-01,1,55,15.75
1971,,Masala Dosa,"['Butter', 'Tomato']",['Extra Cheese'],Holi,2024-01-29,4,472,156.23
1972,1044.0,Sev Puri,"['Coriander', 'Cheese']",['Extra Cheese'],Christmas,2024-04-16,4,360,81.38
1973,1010.0,Pav Bhaji,"['Cheese', 'Onion', 'Anar Seeds']",[],Summer,2023-02-08,5,450,140.58
1974,1043.0,Pani Puri,"['Coriander', 'Dahi', 'Cheese']",['Cold Drink'],Summer,2024-08-20,3,360,126.01
1975,1060.0,Masala Dosa,"['Anar Seeds', 'Coriander']",['Chutney'],Holi,2024-01-24,4,516,192.54
1976,1016.0,Pav Bhaji,"['Tomato', 'Butter', 'Onion']",[],Navratri,2023-03-12,4,320,106.51
1977,1065.0,Bhel,"['Onion', 'Cheese', 'Tomato']",[],Navratri,2023-09-20,4,436,87.27
1978,1048.0,Bhel,"['Butter', 'Tomato', 'Cheese']",['Cold Drink'],Christmas,2023-10-31,2,202,40.75
1979,1061.0,Bhel,[],"['Extra Cheese', 'Papad']",Christmas,2023-09-27,4,540,151.32
1980,1073.0,Sev Puri,[],"['Chutney', 'Cold Drink']",Winter,2023-04-08,2,224,70.97
1981,1062.0,Pani Puri,[],"['Chutney', 'Extra Cheese']",Christmas,2024-01-16,3,468,116.93
1982,,Pav Bhaji,[],"['French Fries', 'Ice Cream']",Diwali,2024-04-22,5,465,105.88
1983,1042.0,Idli Sambar,['Onion'],[],Navratri,2024-02-11,1,65,24.38
1984,1095.0,Masala Dosa,"['Cheese', 'Anar Seeds', 'Dahi']","['Cold Drink', 'Papad']",Navratri,2024-05-08,4,784,208.02
1985,1093.0,Pav Bhaji,[],['Ice Cream'],Summer,2023-04-10,2,146,55.49
1986,1050.0,Idli Sambar,"['Dahi', 'Butter']",[],Navratri,2023-12-24,1,70,25.02
1987,1012.0,Sev Puri,"['Cheese', 'Onion', 'Tomato']","['French Fries', 'Extra Cheese']",Diwali,2023-07-23,3,630,209.68
1988,1044.0,Pav Bhaji,"['Tomato', 'Butter']",[],Christmas,2023-08-03,2,152,46.77
1989,1069.0,Sev Puri,[],['Papad'],Diwali,2023-05-13,5,600,135.29
1990,1013.0,Chole Bhature,[],['Cold Drink'],Diwali,2024-07-13,5,480,184.01
1991,1092.0,Idli Sambar,[],[],Navratri,2023-05-30,2,270,86.76
1992,1089.0,Idli Sambar,['Tomato'],[],Winter,2024-02-29,5,375,110.77
1993,,Idli Sambar,['Onion'],['Chutney'],Winter,2024-01-19,4,452,124.49
1994,1041.0,Masala Dosa,[],[],Navratri,2023-07-01,2,136,31.48
1995,1022.0,Vada Pav,['Dahi'],[],Rainy,2023-09-17,1,100,30.65
