dish_id,dish_name,category,base_price,available_toppings,available_addons
1469,Gulab Jamun,Dessert,87,"['Onion', 'Coriander', 'Tomato', 'Butter', 'Cheese', 'Anar Seeds']","['Extra Cheese', 'French Fries', 'Ice Cream']"
1470,Idli Sambar,Snack,150,"['Dahi', 'Onion']",['Extra Cheese']
1471,Butter Naan,Snack,244,"['Coriander', 'Anar Seeds', 'Onion', 'Cheese', 'Dahi', 'Tomato']","['French Fries', 'Chutney', 'Cold Drink', 'Ice Cream', 'Papad']"
1472,Dal Tadka,Drink,91,"['Tomato', 'Onion', 'Coriander', 'Dahi']","['Papad', 'Ice Cream', 'French Fries', 'Chutney', 'Cold Drink', 'Extra Cheese']"
1473,Misal Pav,Street Food,214,"['Onion', 'Anar Seeds', 'Butter', 'Dahi', 'Cheese']","['Extra Cheese', 'Chutney', 'Cold Drink', 'Ice Cream', 'French Fries', 'Papad']"
1474,Idli Sambar,Main Course,223,"['Cheese', 'Anar Seeds', 'Onion', 'Butter']","['Ice Cream', 'French Fries', 'Cold Drink', 'Extra Cheese', 'Papad']"
1475,Masala Dosa,Drink,180,"['Dahi', 'Butter', 'Coriander']","['Papad', 'Ice Cream', 'Cold Drink', 'French Fries', 'Chutney']"
1476,Ice Cream,Snack,166,"['Dahi', 'Anar Seeds', 'Coriander', 'Onion']","['French Fries', 'Papad', 'Cold Drink', 'Chutney', 'Ice Cream', 'Extra Cheese']"
1477,Dal Tadka,Main Course,92,"['Tomato', 'Butter', 'Coriander', 'Cheese', 'Onion', 'Anar Seeds']","['Ice Cream', 'Papad', 'Cold Drink', 'Chutney']"
1478,Falooda,Main Course,89,"['Coriander', 'Butter', 'Onion', 'Dahi', 'Anar Seeds', 'Cheese', 'Tomato']","['Cold Drink', 'Chutney', 'French Fries']"
1479,Pani Puri,Snack,78,"['Cheese', 'Dahi', 'Tomato', 'Coriander']",['Chutney']
1480,Lassi,Drink,179,"['Cheese', 'Anar Seeds', 'Dahi', 'Onion']","['Cold Drink', 'Ice Cream']"
1481,Samosa,Drink,188,['Onion'],"['French Fries', 'Papad']"
1482,Dhokla,Street Food,114,"['Tomato', 'Cheese']","['Extra Cheese', 'Cold Drink', 'Ice Cream']"
1483,Poha,Dessert,123,"['Butter', 'Dahi', 'Tomato']","['Papad', 'French Fries', 'Extra Cheese']"
1484,Masala Dosa,Dessert,211,"['Onion', 'Anar Seeds', 'Butter', 'Cheese', 'Tomato']","['French Fries', 'Papad', 'Ice Cream', 'Cold Drink', 'Chutney', 'Extra Cheese']"
1485,Chai,Main Course,155,"['Onion', 'Cheese', 'Dahi', 'Butter', 'Coriander']","['Chutney', 'Cold Drink', 'Ice Cream']"
1486,Ice Cream,Dessert,142,"['Dahi', 'Anar Seeds', 'Tomato', 'Coriander', 'Butter', 'Onion']","['Cold Drink', 'Papad', 'French Fries', 'Ice Cream', 'Chutney', 'Extra Cheese']"
1487,Rasgulla,Street Food,195,"['Dahi', 'Anar Seeds', 'Butter']","['Papad', 'Extra Cheese', 'Ice Cream', 'Chutney', 'Cold Drink']"
1488,Veg Biryani,Dessert,281,"['Coriander', 'Cheese', 'Butter', 'Dahi']","['Papad', 'Extra Cheese', 'Ice Cream', 'Cold Drink', 'Chutney']"
1489,Falooda,Dessert,88,"['Tomato', 'Dahi', 'Anar Seeds', 'Butter']","['Chutney', 'Cold Drink']"
1490,Fish Fry,Dessert,228,"['Tomato', 'Cheese', 'Anar Seeds']","['Extra Cheese', 'Ice Cream', 'French Fries', 'Papad']"
1491,Vada Pav,Dessert,148,"['Butter', 'Tomato', 'Onion', 'Cheese']","['Chutney', 'Extra Cheese', 'French Fries']"
1492,Aloo Tikki,Street Food,95,"['Tomato', 'Coriander']",['Ice Cream']
1493,Veg Biryani,Main Course,98,"['Dahi', 'Tomato', 'Cheese']","['Chutney', 'Ice Cream', 'French Fries', 'Papad', 'Cold Drink', 'Extra Cheese']"
1494,Sev Puri,Dessert,113,"['Anar Seeds', 'Coriander', 'Dahi', 'Tomato', 'Onion']","['Extra Cheese', 'French Fries', 'Papad', 'Cold Drink']"
1495,Dal Tadka,Drink,98,"['Tomato', 'Coriander', 'Cheese', 'Onion', 'Butter', 'Dahi', 'Anar Seeds']","['Papad', 'Ice Cream', 'French Fries', 'Extra Cheese']"
1496,Dhokla,Main Course,256,"['Coriander', 'Butter']","['French Fries', 'Papad', 'Chutney']"
1497,Gulab Jamun,Main Course,126,"['Cheese', 'Anar Seeds', 'Butter', 'Onion', 'Coriander', 'Dahi', 'Tomato']","['Ice Cream', 'Cold Drink', 'Chutney', 'Extra Cheese']"
1498,Veg Biryani,Drink,156,"['Onion', 'Coriander']","['Ice Cream', 'French Fries', 'Cold Drink', 'Chutney', 'Extra Cheese']"
1499,Lassi,Drink,98,"['Coriander', 'Cheese', 'Anar Seeds', 'Tomato', 'Dahi', 'Butter']","['Ice Cream', 'Extra Cheese', 'Cold Drink', 'Papad', 'Chutney']"
1500,Masala Dosa,Street Food,85,['Dahi'],"['Chutney', 'French Fries', 'Extra Cheese', 'Ice Cream', 'Papad']"
1501,Gulab Jamun,Main Course,157,"['Anar Seeds', 'Onion', 'Tomato', 'Dahi']","['Extra Cheese', 'Ice Cream']"
1502,Veg Biryani,Dessert,100,"['Butter', 'Anar Seeds', 'Cheese', 'Tomato', 'Dahi', 'Coriander', 'Onion']","['Papad', 'Chutney', 'Cold Drink', 'French Fries', 'Extra Cheese']"
1503,Ice Cream,Main Course,80,"['Onion', 'Anar Seeds', 'Butter', 'Dahi']","['Extra Cheese', 'French Fries']"
1504,Masala Dosa,Street Food,281,['Anar Seeds'],"['French Fries', 'Cold Drink', 'Chutney', 'Ice Cream', 'Extra Cheese']"
1505,Misal Pav,Drink,109,"['Onion', 'Dahi', 'Coriander']","['Chutney', 'Extra Cheese', 'Cold Drink', 'Ice Cream', 'Papad', 'French Fries']"
1506,Jalebi,Drink,149,"['Cheese', 'Butter', 'Tomato', 'Anar Seeds']","['Chutney', 'Extra Cheese', 'French Fries']"
1507,Paneer Tikka,Dessert,148,"['Anar Seeds', 'Tomato', 'Cheese', 'Onion', 'Dahi']","['Cold Drink', 'Papad', 'French Fries', 'Extra Cheese', 'Ice Cream', 'Chutney']"
1508,Misal Pav,Drink,137,['Dahi'],['Ice Cream']
1509,Masala Dosa,Main Course,258,"['Tomato', 'Onion', 'Butter', 'Coriander', 'Dahi', 'Cheese', 'Anar Seeds']","['Ice Cream', 'Cold Drink', 'French Fries']"
1510,Jalebi,Snack,145,"['Cheese', 'Butter']","['Cold Drink', 'Ice Cream', 'French Fries', 'Papad', 'Extra Cheese', 'Chutney']"
1511,Lassi,Dessert,272,"['Tomato', 'Coriander', 'Cheese', 'Onion', 'Butter', 'Anar Seeds']","['Chutney', 'French Fries', 'Extra Cheese']"
1512,Cold Coffee,Snack,221,"['Dahi', 'Coriander', 'Tomato', 'Anar Seeds', 'Onion', 'Cheese']","['Chutney', 'French Fries', 'Cold Drink', 'Extra Cheese']"
1513,Chai,Dessert,199,"['Onion', 'Tomato', 'Dahi', 'Cheese', 'Butter', 'Coriander']","['Extra Cheese', 'Papad', 'French Fries', 'Chutney', 'Cold Drink', 'Ice Cream']"
1514,Poha,Main Course,152,"['Tomato', 'Dahi']","['Chutney', 'Extra Cheese', 'Cold Drink', 'Ice Cream', 'French Fries', 'Papad']"
1515,Chole Bhature,Dessert,98,['Dahi'],['Chutney']
1516,Pav Bhaji,Dessert,288,"['Cheese', 'Anar Seeds', 'Onion', 'Dahi']","['Extra Cheese', 'Cold Drink', 'French Fries', 'Ice Cream', 'Chutney', 'Papad']"
1517,Vada Pav,Street Food,246,"['Anar Seeds', 'Butter', 'Coriander', 'Tomato', 'Onion', 'Cheese']","['Cold Drink', 'Extra Cheese', 'French Fries']"
1518,Misal Pav,Main Course,70,"['Coriander', 'Cheese']","['Cold Drink', 'Papad', 'Ice Cream', 'Chutney', 'Extra Cheese', 'French Fries']"
1519,Thali,Snack,153,"['Coriander', 'Anar Seeds', 'Butter', 'Dahi']","['Extra Cheese', 'Papad', 'French Fries']"
1520,Veg Biryani,Dessert,162,"['Anar Seeds', 'Cheese', 'Dahi', 'Onion', 'Tomato']","['Extra Cheese', 'Cold Drink', 'Chutney']"
1521,Chole Bhature,Dessert,140,"['Butter', 'Dahi', 'Onion', 'Coriander', 'Tomato', 'Anar Seeds', 'Cheese']","['Papad', 'Chutney', 'Extra Cheese']"
1522,Butter Naan,Dessert,176,"['Anar Seeds', 'Dahi']",['Ice Cream']
1523,Butter Naan,Snack,253,"['Cheese', 'Dahi', 'Anar Seeds', 'Tomato', 'Onion', 'Butter']","['Ice Cream', 'French Fries']"
1524,Dal Tadka,Drink,82,"['Cheese', 'Onion', 'Tomato', 'Anar Seeds', 'Coriander']","['Cold Drink', 'Papad', 'Ice Cream', 'Extra Cheese', 'French Fries']"
1525,Chole Bhature,Street Food,265,"['Dahi', 'Cheese', 'Coriander']","['French Fries', 'Extra Cheese', 'Chutney', 'Cold Drink', 'Ice Cream']"
1526,Gulab Jamun,Drink,68,"['Anar Seeds', 'Tomato', 'Coriander']","['Cold Drink', 'Chutney', 'French Fries', 'Papad']"
1527,Jalebi,Drink,223,"['Anar Seeds', 'Coriander', 'Butter', 'Dahi']","['Ice Cream', 'French Fries', 'Cold Drink', 'Chutney', 'Extra Cheese', 'Papad']"
1528,Upma,Main Course,91,['Onion'],"['Cold Drink', 'French Fries', 'Chutney', 'Ice Cream']"
1529,Masala Dosa,Main Course,149,"['Tomato', 'Coriander', 'Butter']","['Cold Drink', 'Chutney', 'Papad']"
1530,Chicken Curry,Dessert,89,"['Dahi', 'Onion', 'Coriander', 'Tomato', 'Cheese', 'Anar Seeds', 'Butter']","['Papad', 'Chutney', 'French Fries', 'Cold Drink']"
1531,Rasgulla,Snack,121,"['Cheese', 'Coriander', 'Dahi', 'Tomato', 'Anar Seeds', 'Onion', 'Butter']","['French Fries', 'Cold Drink', 'Extra Cheese']"
1532,Idli Sambar,Dessert,254,"['Onion', 'Anar Seeds', 'Cheese', 'Butter', 'Dahi']","['Cold Drink', 'French Fries', 'Ice Cream']"
1533,Dhokla,Dessert,211,"['Onion', 'Anar Seeds', 'Coriander']","['French Fries', 'Papad', 'Ice Cream', 'Extra Cheese', 'Cold Drink']"
1534,Ice Cream,Drink,223,['Dahi'],"['Ice Cream', 'Extra Cheese', 'Cold Drink', 'French Fries']"
1535,Upma,Street Food,219,"['Tomato', 'Anar Seeds']","['Chutney', 'Extra Cheese']"
1536,Poha,Drink,188,"['Dahi', 'Cheese']",['Extra Cheese']
1537,Veg Biryani,Dessert,117,"['Dahi', 'Butter', 'Coriander', 'Anar Seeds']","['Cold Drink', 'Extra Cheese', 'Papad']"
1538,Chicken Curry,Snack,280,"['Anar Seeds', 'Tomato', 'Onion', 'Butter', 'Cheese', 'Coriander']",['Chutney']
1539,Pani Puri,Drink,291,['Coriander'],['French Fries']
1540,Dhokla,Snack,168,"['Dahi', 'Coriander', 'Anar Seeds', 'Onion', 'Cheese', 'Butter']","['Cold Drink', 'Ice Cream', 'French Fries', 'Chutney']"
1541,Poha,Snack,289,"['Anar Seeds', 'Dahi', 'Tomato', 'Onion', 'Coriander', 'Butter', 'Cheese']","['French Fries', 'Extra Cheese', 'Ice Cream', 'Chutney', 'Cold Drink']"
1542,Idli Sambar,Main Course,280,"['Coriander', 'Tomato', 'Butter']","['Extra Cheese', 'Papad', 'Ice Cream', 'Chutney', 'French Fries', 'Cold Drink']"
1543,Lassi,Drink,278,"['Dahi', 'Coriander', 'Tomato', 'Anar Seeds', 'Butter', 'Onion']","['Ice Cream', 'Chutney']"
1544,Jalebi,Drink,76,"['Coriander', 'Butter', 'Tomato', 'Dahi']","['Papad', 'French Fries']"
1545,Chai,Drink,53,"['Tomato', 'Anar Seeds', 'Cheese', 'Coriander', 'Dahi']","['Papad', 'Ice Cream', 'Extra Cheese']"
1546,Vada Pav,Main Course,130,"['Tomato', 'Coriander', 'Onion']","['French Fries', 'Extra Cheese', 'Chutney', 'Papad', 'Ice Cream']"
1547,Bhel,Street Food,99,['Cheese'],"['French Fries', 'Extra Cheese', 'Cold Drink']"
1548,Jalebi,Snack,47,"['Anar Seeds', 'Tomato']","['French Fries', 'Extra Cheese', 'Chutney']"
1549,Bhel,Street Food,223,['Cheese'],['French Fries']
1550,Chai,Snack,125,"['Dahi', 'Butter', 'Tomato']","['Papad', 'French Fries']"
1551,Chai,Drink,225,"['Anar Seeds', 'Coriander', 'Tomato', 'Cheese', 'Dahi', 'Onion', 'Butter']",['Cold Drink']
1552,Cold Coffee,Snack,103,"['Dahi', 'Tomato', 'Cheese']","['Chutney', 'Papad']"
1553,Butter Naan,Snack,237,['Onion'],"['French Fries', 'Ice Cream', 'Cold Drink', 'Extra Cheese', 'Chutney', 'Papad']"
1554,Butter Naan,Street Food,278,"['Coriander', 'Tomato', 'Onion', 'Butter', 'Dahi', 'Anar Seeds', 'Cheese']","['Extra Cheese', 'Cold Drink', 'French Fries', 'Ice Cream']"
1555,Vada Pav,Drink,189,"['Butter', 'Dahi', 'Coriander', 'Cheese', 'Anar Seeds', 'Onion', 'Tomato']","['Ice Cream', 'Papad', 'Cold Drink']"
1556,Chicken Curry,Snack,242,['Dahi'],"['French Fries', 'Ice Cream', 'Papad']"
1557,Lassi,Main Course,149,"['Anar Seeds', 'Onion', 'Dahi', 'Butter']","['French Fries', 'Ice Cream']"
1558,Chole Bhature,Drink,67,"['Onion', 'Butter', 'Dahi']","['Cold Drink', 'Chutney', 'Papad', 'French Fries', 'Extra Cheese', 'Ice Cream']"
1559,Lassi,Dessert,260,"['Cheese', 'Coriander', 'Tomato']",['Cold Drink']
1560,Lassi,Snack,299,"['Dahi', 'Anar Seeds', 'Cheese']","['Chutney', 'Ice Cream', 'Extra Cheese', 'Cold Drink', 'French Fries', 'Papad']"
1561,Chole Bhature,Street Food,70,['Anar Seeds'],"['Extra Cheese', 'Ice Cream', 'Chutney', 'Cold Drink', 'Papad']"
1562,Masala Dosa,Main Course,166,"['Butter', 'Anar Seeds', 'Onion', 'Cheese']","['French Fries', 'Extra Cheese', 'Ice Cream']"
1563,Falooda,Drink,150,"['Tomato', 'Anar Seeds', 'Butter', 'Dahi', 'Onion', 'Coriander', 'Cheese']","['Extra Cheese', 'Cold Drink', 'Ice Cream', 'Papad', 'Chutney', 'French Fries']"
1564,Thali,Main Course,63,"['Butter', 'Anar Seeds', 'Coriander', 'Tomato', 'Dahi', 'Cheese']","['French Fries', 'Cold Drink', 'Papad']"
1565,Paratha,Dessert,73,"['Anar Seeds', 'Onion', 'Tomato']","['Extra Cheese', 'Papad', 'French Fries', 'Cold Drink', 'Chutney', 'Ice Cream']"
1566,Jalebi,Street Food,196,"['Coriander', 'Cheese']","['Chutney', 'Ice Cream']"
1567,Paratha,Dessert,196,"['Butter', 'Onion', 'Dahi', 'Coriander', 'Anar Seeds']","['Chutney', 'French Fries', 'Cold Drink']"
1568,Dal Tadka,Drink,128,"['Anar Seeds', 'Tomato', 'Coriander', 'Butter']",['Cold Drink']
1569,Misal Pav,Dessert,199,['Anar Seeds'],"['Extra Cheese', 'Ice Cream']"
1570,Falooda,Main Course,87,"['Onion', 'Tomato']",['Chutney']
1571,Pani Puri,Dessert,225,"['Onion', 'Butter', 'Tomato', 'Cheese', 'Anar Seeds']",['Papad']
1572,Fish Fry,Snack,135,['Coriander'],"['French Fries', 'Extra Cheese', 'Cold Drink']"
1573,Jalebi,Drink,158,['Cheese'],"['Chutney', 'Papad', 'Cold Drink', 'Ice Cream']"
1574,Upma,Dessert,160,"['Coriander', 'Onion', 'Anar Seeds', 'Tomato']","['Extra Cheese', 'Cold Drink', 'Papad', 'French Fries', 'Ice Cream', 'Chutney']"
1575,Chai,Street Food,110,"['Dahi', 'Cheese', 'Coriander', 'Tomato', 'Anar Seeds', 'Onion']","['Papad', 'Chutney', 'Extra Cheese', 'French Fries', 'Ice Cream']"
1576,Dal Tadka,Snack,291,"['Onion', 'Cheese', 'Dahi', 'Coriander', 'Anar Seeds', 'Butter', 'Tomato']","['Chutney', 'Ice Cream', 'Cold Drink', 'French Fries', 'Papad', 'Extra Cheese']"
1577,Ice Cream,Drink,154,"['Butter', 'Tomato', 'Dahi', 'Onion']","['Papad', 'Chutney', 'Ice Cream', 'Cold Drink']"
1578,Falooda,Dessert,191,"['Cheese', 'Butter']","['Extra Cheese', 'Chutney', 'Ice Cream', 'Cold Drink']"
1579,Rasgulla,Dessert,81,"['Cheese', 'Tomato', 'Dahi']","['Ice Cream', 'Cold Drink', 'Extra Cheese']"
1580,Chole Bhature,Main Course,114,"['Cheese', 'Coriander', 'Dahi']","['Ice Cream', 'Cold Drink', 'French Fries']"
1581,Butter Naan,Snack,186,"['Onion', 'Anar Seeds', 'Cheese']","['Papad', 'Chutney', 'Cold Drink', 'Ice Cream', 'Extra Cheese', 'French Fries']"
1582,Idli Sambar,Main Course,56,"['Anar Seeds', 'Cheese', 'Dahi', 'Onion', 'Butter', 'Coriander', 'Tomato']","['Cold Drink', 'Chutney', 'Papad', 'Extra Cheese', 'French Fries']"
1583,Masala Dosa,Snack,222,"['Cheese', 'Anar Seeds', 'Onion', 'Tomato', 'Butter', 'Coriander', 'Dahi']",['Extra Cheese']
1584,Misal Pav,Snack,52,"['Anar Seeds', 'Onion', 'Cheese', 'Butter']","['Ice Cream', 'French Fries']"
1585,Chicken Curry,Snack,97,"['Coriander', 'Tomato', 'Anar Seeds', 'Butter']",['French Fries']
1586,Cold Coffee,Snack,267,"['Coriander', 'Cheese']",['Chutney']
1587,Sev Puri,Dessert,155,['Dahi'],"['Ice Cream', 'Papad', 'Cold Drink', 'Chutney']"
1588,Veg Biryani,Main Course,281,"['Anar Seeds', 'Tomato', 'Coriander', 'Butter', 'Onion', 'Dahi']","['Chutney', 'French Fries', 'Cold Drink', 'Extra Cheese', 'Ice Cream']"
1589,Chole Bhature,Snack,164,"['Anar Seeds', 'Coriander', 'Butter']","['Papad', 'French Fries']"
1590,Paneer Tikka,Snack,159,"['Anar Seeds', 'Onion', 'Coriander', 'Butter', 'Dahi']","['Chutney', 'Papad', 'Cold Drink', 'French Fries']"
1591,Gulab Jamun,Street Food,101,"['Onion', 'Tomato', 'Butter']","['Chutney', 'Extra Cheese', 'Papad', 'French Fries', 'Ice Cream', 'Cold Drink']"
1592,Falooda,Main Course,62,"['Dahi', 'Butter', 'Tomato', 'Anar Seeds', 'Coriander']","['Extra Cheese', 'Chutney', 'Cold Drink', 'French Fries']"
1593,Falooda,Dessert,41,"['Tomato', 'Cheese']","['Ice Cream', 'Chutney', 'Cold Drink']"
1594,Poha,Drink,201,"['Dahi', 'Coriander', 'Butter', 'Anar Seeds', 'Tomato', 'Onion', 'Cheese']","['Cold Drink', 'Chutney']"
1595,Dhokla,Snack,81,['Onion'],"['French Fries', 'Cold Drink']"
1596,Samosa,Drink,60,"['Anar Seeds', 'Cheese', 'Butter']","['Chutney', 'French Fries', 'Extra Cheese', 'Ice Cream', 'Cold Drink']"
1597,Samosa,Street Food,55,"['Anar Seeds', 'Dahi', 'Cheese']","['Chutney', 'Cold Drink', 'Papad', 'Extra Cheese', 'French Fries']"
1598,Cold Coffee,Street Food,104,['Anar Seeds'],"['Extra Cheese', 'Cold Drink', 'Papad']"
1599,Chai,Snack,190,"['Cheese', 'Dahi', 'Onion', 'Anar Seeds']","['Chutney', 'Papad', 'Extra Cheese', 'Ice Cream', 'French Fries']"
1600,Gulab Jamun,Street Food,237,"['Coriander', 'Cheese', 'Dahi', 'Butter']","['Ice Cream', 'Chutney']"
1601,Sev Puri,Drink,230,"['Coriander', 'Onion', 'Cheese']","['Ice Cream', 'Extra Cheese', 'Papad', 'French Fries']"
1602,Dhokla,Main Course,60,"['Cheese', 'Onion', 'Dahi']","['Chutney', 'Cold Drink', 'Papad']"
1603,Cold Coffee,Drink,230,"['Anar Seeds', 'Cheese', 'Tomato', 'Coriander']","['French Fries', 'Cold Drink', 'Extra Cheese', 'Chutney']"
1604,Paneer Tikka,Snack,189,['Tomato'],"['French Fries', 'Chutney', 'Cold Drink']"
1605,Aloo Tikki,Street Food,153,"['Coriander', 'Butter', 'Tomato', 'Anar Seeds', 'Onion', 'Dahi']","['Chutney', 'Extra Cheese']"
1606,Upma,Snack,199,"['Anar Seeds', 'Cheese']","['French Fries', 'Papad', 'Cold Drink', 'Chutney', 'Ice Cream']"
1607,Jalebi,Main Course,62,"['Cheese', 'Butter', 'Tomato', 'Coriander', 'Anar Seeds']","['Cold Drink', 'Ice Cream']"
1608,Chai,Street Food,173,"['Onion', 'Cheese', 'Butter', 'Tomato', 'Dahi']",['Extra Cheese']
1609,Paratha,Snack,231,"['Cheese', 'Tomato', 'Anar Seeds']","['Chutney', 'French Fries', 'Papad']"
1610,Misal Pav,Dessert,206,['Dahi'],"['French Fries', 'Cold Drink']"
1611,Rasgulla,Snack,259,['Cheese'],"['Chutney', 'Cold Drink', 'Ice Cream', 'Extra Cheese', 'Papad']"
1612,Chole Bhature,Street Food,112,"['Dahi', 'Anar Seeds']",['Extra Cheese']
1613,Lassi,Snack,291,"['Tomato', 'Butter', 'Dahi', 'Onion', 'Anar Seeds', 'Cheese']","['Extra Cheese', 'Ice Cream', 'Chutney', 'French Fries', 'Cold Drink']"
1614,Fish Fry,Main Course,292,"['Anar Seeds', 'Dahi', 'Butter']","['Extra Cheese', 'Papad', 'Cold Drink']"
1615,Dal Tadka,Main Course,59,"['Dahi', 'Tomato', 'Coriander', 'Butter', 'Anar Seeds', 'Cheese', 'Onion']","['Chutney', 'Extra Cheese', 'Cold Drink', 'Papad', 'French Fries']"
1616,Chicken Curry,Main Course,142,['Cheese'],"['Chutney', 'Ice Cream', 'Extra Cheese', 'Papad', 'French Fries', 'Cold Drink']"
1617,Masala Dosa,Main Course,222,"['Butter', 'Dahi', 'Anar Seeds']",['French Fries']
1618,Dal Tadka,Street Food,69,"['Coriander', 'Tomato', 'Dahi', 'Butter', 'Cheese', 'Anar Seeds', 'Onion']","['Chutney', 'Extra Cheese', 'Papad']"
1619,Bhel,Dessert,127,['Onion'],"['Extra Cheese', 'Papad', 'French Fries', 'Ice Cream', 'Chutney', 'Cold Drink']"
1620,Ice Cream,Main Course,213,"['Butter', 'Coriander', 'Cheese', 'Dahi', 'Anar Seeds']","['Papad', 'French Fries', 'Chutney', 'Extra Cheese']"
1621,Cold Coffee,Drink,294,"['Anar Seeds', 'Dahi', 'Tomato', 'Cheese']","['Chutney', 'Ice Cream', 'Papad', 'French Fries']"
1622,Falooda,Main Course,251,"['Coriander', 'Tomato', 'Butter', 'Cheese', 'Anar Seeds', 'Dahi', 'Onion']","['Chutney', 'Extra Cheese']"
1623,Pav Bhaji,Street Food,107,"['Tomato', 'Coriander', 'Butter', 'Onion']","['Extra Cheese', 'Cold Drink', 'Chutney']"
1624,Samosa,Street Food,129,"['Cheese', 'Butter', 'Anar Seeds', 'Tomato', 'Onion', 'Dahi']","['Chutney', 'French Fries', 'Papad', 'Cold Drink', 'Ice Cream']"
1625,Butter Naan,Dessert,66,"['Onion', 'Anar Seeds', 'Coriander', 'Dahi', 'Tomato', 'Butter', 'Cheese']","['Ice Cream', 'Papad', 'Cold Drink', 'French Fries', 'Extra Cheese']"
1626,Upma,Drink,99,"['Onion', 'Cheese', 'Dahi', 'Butter', 'Anar Seeds', 'Coriander', 'Tomato']","['Ice Cream', 'Chutney', 'Papad', 'French Fries', 'Extra Cheese', 'Cold Drink']"
1627,Veg Biryani,Dessert,204,"['Onion', 'Anar Seeds', 'Coriander', 'Cheese', 'Dahi', 'Butter']",['Cold Drink']
1628,Paneer Tikka,Snack,127,"['Coriander', 'Onion']",['Ice Cream']
1629,Cold Coffee,Snack,134,"['Dahi', 'Tomato', 'Coriander', 'Anar Seeds', 'Onion', 'Butter', 'Cheese']","['Papad', 'Cold Drink', 'French Fries']"
1630,Gulab Jamun,Main Course,235,"['Dahi', 'Anar Seeds', 'Coriander', 'Tomato', 'Butter', 'Cheese', 'Onion']","['Cold Drink', 'Chutney', 'Extra Cheese', 'French Fries']"
1631,Pani Puri,Dessert,271,"['Dahi', 'Anar Seeds', 'Cheese', 'Onion']","['French Fries', 'Chutney', 'Ice Cream', 'Extra Cheese']"
1632,Fish Fry,Snack,268,"['Anar Seeds', 'Tomato', 'Cheese', 'Dahi', 'Butter', 'Onion']","['Papad', 'Cold Drink', 'Ice Cream', 'Extra Cheese', 'French Fries']"
1633,Idli Sambar,Street Food,124,"['Cheese', 'Anar Seeds', 'Butter']",['French Fries']
1634,Upma,Dessert,174,"['Dahi', 'Anar Seeds', 'Butter', 'Cheese']","['Extra Cheese', 'Cold Drink', 'French Fries', 'Chutney', 'Papad']"
1635,Cold Coffee,Street Food,92,"['Anar Seeds', 'Onion', 'Cheese', 'Dahi', 'Tomato', 'Coriander']","['Papad', 'Ice Cream']"
1636,Lassi,Street Food,77,"['Cheese', 'Coriander', 'Anar Seeds']","['Chutney', 'Extra Cheese']"
1637,Poha,Main Course,160,"['Butter', 'Onion']","['Chutney', 'Ice Cream']"
1638,Chai,Drink,99,"['Butter', 'Coriander']","['Chutney', 'Papad', 'Cold Drink', 'Extra Cheese', 'French Fries']"
1639,Fish Fry,Snack,263,"['Butter', 'Tomato', 'Dahi', 'Cheese']","['Cold Drink', 'French Fries', 'Extra Cheese']"
1640,Lassi,Main Course,88,"['Cheese', 'Butter', 'Anar Seeds']","['Chutney', 'French Fries', 'Cold Drink']"
1641,Chai,Main Course,106,"['Onion', 'Coriander', 'Dahi', 'Tomato', 'Cheese', 'Butter', 'Anar Seeds']",['Extra Cheese']
1642,Bhel,Dessert,264,['Butter'],"['Ice Cream', 'Cold Drink', 'Extra Cheese']"
1643,Pani Puri,Main Course,150,"['Dahi', 'Onion', 'Tomato', 'Coriander', 'Anar Seeds']","['Papad', 'Ice Cream']"
1644,Upma,Street Food,187,['Cheese'],"['Chutney', 'Ice Cream', 'Cold Drink', 'Papad']"
1645,Chai,Drink,63,"['Tomato', 'Cheese', 'Dahi', 'Onion', 'Anar Seeds', 'Coriander', 'Butter']","['Ice Cream', 'Chutney', 'Extra Cheese', 'Papad']"
1646,Upma,Snack,142,['Cheese'],"['French Fries', 'Extra Cheese', 'Chutney', 'Cold Drink', 'Ice Cream', 'Papad']"
1647,Veg Biryani,Drink,59,['Coriander'],"['Extra Cheese', 'French Fries', 'Papad', 'Ice Cream', 'Cold Drink']"
1648,Paratha,Street Food,119,"['Dahi', 'Cheese', 'Anar Seeds', 'Tomato', 'Coriander', 'Onion']",['Ice Cream']
1649,Chole Bhature,Street Food,249,"['Tomato', 'Anar Seeds']","['Cold Drink', 'French Fries', 'Extra Cheese', 'Chutney', 'Ice Cream']"
1650,Fish Fry,Street Food,297,['Tomato'],"['French Fries', 'Extra Cheese', 'Cold Drink', 'Papad', 'Chutney']"
1651,Misal Pav,Dessert,58,"['Cheese', 'Tomato', 'Onion']","['Cold Drink', 'Extra Cheese', 'Chutney', 'Ice Cream', 'Papad']"
1652,Butter Naan,Drink,235,"['Anar Seeds', 'Onion']","['Cold Drink', 'Ice Cream']"
1653,Ice Cream,Street Food,276,"['Onion', 'Tomato', 'Cheese', 'Coriander', 'Anar Seeds']","['Papad', 'Cold Drink', 'Ice Cream', 'French Fries']"
1654,Fish Fry,Dessert,194,"['Tomato', 'Anar Seeds']","['Chutney', 'Ice Cream', 'Papad', 'Cold Drink', 'Extra Cheese']"
1655,Butter Naan,Dessert,137,"['Tomato', 'Dahi', 'Cheese']","['Ice Cream', 'Chutney', 'Papad']"
